REF_DATE,GEO,DGUID,Type of fuel,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1992-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,51.7,,,,1
1992-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,50.4,,,,1
1992-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,52.2,,,,1
1992-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,52.3,,,,1
1992-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,52.7,,,,1
1992-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.9,,,,1
1992-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.0,,,,1
1992-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,53.7,,,,1
1992-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,53.8,,,,1
1992-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,54.9,,,,1
1992-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.8,,,,1
1993-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.6,,,,1
1993-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,54.9,,,,1
1993-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,53.5,,,,1
1993-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,54.3,,,,1
1993-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,53.7,,,,1
1993-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,54.5,,,,1
1993-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.3,,,,1
1993-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.4,,,,1
1993-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.4,,,,1
1993-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.4,,,,1
1993-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,53.9,,,,1
1993-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,53.1,,,,1
1994-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,50.7,,,,1
1994-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,51.9,,,,1
1994-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,52.9,,,,1
1994-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,52.3,,,,1
1994-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.9,,,,1
1994-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.9,,,,1
1994-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,57.3,,,,1
1994-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.9,,,,1
1994-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,57.9,,,,1
1994-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,57.9,,,,1
1994-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,57.8,,,,1
1994-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.8,,,,1
1995-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.3,,,,1
1995-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,54.7,,,,1
1995-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.1,,,,1
1995-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,59.1,,,,1
1995-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,59.9,,,,1
1995-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,59.9,,,,1
1995-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,59.9,,,,1
1995-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,59.9,,,,1
1995-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.9,,,,1
1995-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.4,,,,1
1995-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.3,,,,1
1995-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,57.8,,,,1
1996-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,54.2,,,,1
1996-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.8,,,,1
1996-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.6,,,,1
1996-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,60.1,,,,1
1996-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,64.6,,,,1
1996-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,64.8,,,,1
1996-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,60.2,,,,1
1996-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,60.0,,,,1
1996-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,61.3,,,,1
1996-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,60.0,,,,1
1996-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,57.5,,,,1
1996-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.9,,,,1
1997-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.0,,,,1
1997-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,60.2,,,,1
1997-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,60.0,,,,1
1997-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.7,,,,1
1997-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,61.3,,,,1
1997-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.4,,,,1
1997-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,53.9,,,,1
1997-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,60.4,,,,1
1997-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,61.5,,,,1
1997-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,60.8,,,,1
1997-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,57.8,,,,1
1997-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.0,,,,1
1998-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,53.8,,,,1
1998-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,52.3,,,,1
1998-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,50.8,,,,1
1998-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,51.9,,,,1
1998-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,54.6,,,,1
1998-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,53.2,,,,1
1998-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,53.0,,,,1
1998-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,48.2,,,,1
1998-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,44.8,,,,1
1998-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,50.0,,,,1
1998-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,47.3,,,,1
1998-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,46.9,,,,1
1999-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,45.6,,,,1
1999-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,45.0,,,,1
1999-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,46.7,,,,1
1999-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.4,,,,1
1999-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,55.0,,,,1
1999-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.0,,,,1
1999-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.9,,,,1
1999-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.4,,,,1
1999-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,62.1,,,,1
1999-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.6,,,,1
1999-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.9,,,,1
1999-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,54.7,,,,1
2000-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,60.2,,,,1
2000-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,56.7,,,,1
2000-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,66.9,,,,1
2000-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,65.2,,,,1
2000-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,66.9,,,,1
2000-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,69.4,,,,1
2000-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,74.6,,,,1
2000-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,72.5,,,,1
2000-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,74.9,,,,1
2000-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,76.2,,,,1
2000-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,74.0,,,,1
2000-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,71.7,,,,1
2001-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,69.4,,,,1
2001-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,70.6,,,,1
2001-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,66.5,,,,1
2001-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,70.6,,,,1
2001-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,73.4,,,,1
2001-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,76.9,,,,1
2001-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,67.0,,,,1
2001-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,67.2,,,,1
2001-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,73.8,,,,1
2001-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,71.3,,,,1
2001-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,62.3,,,,1
2001-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,58.2,,,,1
2002-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,57.8,,,,1
2002-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,57.3,,,,1
2002-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,65.7,,,,1
2002-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,71.2,,,,1
2002-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,73.1,,,,1
2002-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,73.3,,,,1
2002-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,73.7,,,,1
2002-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,74.0,,,,1
2002-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,75.3,,,,1
2002-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,76.9,,,,1
2002-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,76.1,,,,1
2002-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,70.9,,,,1
2003-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,74.1,,,,1
2003-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,79.4,,,,1
2003-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,87.7,,,,1
2003-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,79.1,,,,1
2003-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,72.5,,,,1
2003-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,74.1,,,,1
2003-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,73.4,,,,1
2003-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,84.1,,,,1
2003-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,81.1,,,,1
2003-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,70.5,,,,1
2003-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,73.1,,,,1
2003-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,72.0,,,,1
2004-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,72.9,,,,1
2004-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,79.0,,,,1
2004-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,81.0,,,,1
2004-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,86.8,,,,1
2004-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,95.6,,,,1
2004-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,93.6,,,,1
2004-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,88.2,,,,1
2004-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,90.4,,,,1
2004-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,88.0,,,,1
2004-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,89.5,,,,1
2004-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,85.6,,,,1
2004-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,80.8,,,,1
2005-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,82.2,,,,1
2005-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,88.0,,,,1
2005-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,92.0,,,,1
2005-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,101.4,,,,1
2005-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,97.0,,,,1
2005-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,96.7,,,,1
2005-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,99.5,,,,1
2005-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,105.3,,,,1
2005-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,112.7,,,,1
2005-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,104.6,,,,1
2005-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,94.9,,,,1
2005-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,90.8,,,,1
2006-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,93.6,,,,1
2006-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,89.0,,,,1
2006-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,97.1,,,,1
2006-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,110.7,,,,1
2006-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,117.7,,,,1
2006-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,113.1,,,,1
2006-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,116.0,,,,1
2006-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,114.3,,,,1
2006-09,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,99.1,,,,1
2006-10,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,96.2,,,,1
2006-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,97.7,,,,1
2006-12,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,101.4,,,,1
2007-01,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,100.5,,,,1
2007-02,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,99.9,,,,1
2007-03,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,108.7,,,,1
2007-04,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,116.7,,,,1
2007-05,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,125.0,,,,1
2007-06,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,110.8,,,,1
2007-07,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,109.8,,,,1
2007-08,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735088,16.2,105.3,,,,1
